id,data_asset_serial,type_asset_id,model_asset_id,data_asset_arrived_date,data_asset_plate_no,data_asset_chassis_no,data_asset_arrangement_no,data_asset_manufacture_year,color_asset_id,data_asset_warranty,data_asset_madein,data_asset_purchasefrom,data_asset_invoice_no,status_asset_id,province_asset_id,site_asset_id,employee_id,data_asset_in_use,user_id,data_asset_active,data_asset_current_condition,data_asset_remarks,data_asset_acquisition_value,data_asset_acquisition_value,data_asset_book_value,data_asset_engine_model_1,data_asset_engine_serial_no_1,data_asset_engine_family_1,data_asset_engine_arrangement_1,data_asset_engine_displacement_no_1,data_asset_engine_rating_1,data_asset_engine_code_1,data_asset_engine_model_2,data_asset_engine_serial_2,data_asset_engine_family_2,data_asset_engine_arrangement_2,data_asset_engine_displacement_no_2,data_asset_engine_rating_2,data_asset_engine_code_2,data_asset_transmission_model,data_asset_transmission_serial_no,data_asset_transmission_arrangement,data_asset_concrete_mixer_name,data_asset_concrete_mixer_model,data_asset_concrete_mixer_serial_no,data_asset_concrete_mixer_capacity,data_asset_concrete_pump_name,data_asset_concrete_pump_model,data_asset_concrete_pump_serial_no,data_asset_generator_no,data_asset_generator_controller_no,data_asset_generator_governor_no,data_asset_generator_alternator_no,data_asset_generator_alternator_model,data_asset_generator_alternator_serial_no,data_asset_generator_rated_voltage,data_asset_generator_phase,data_asset_generator_rated_frequency,data_asset_generator_rated_current_prime,data_asset_generator_rated_rpm,data_asset_generator_altitude,data_asset_generator_rated_power,data_asset_generator_manufacture_year,data_asset_generator_manufacture_year,created_at,updated_at
958,23001009,41,166,,,75E34287,,,15,,,,,2,20,102,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199KW,,,2018-02-27,2018-02-27
959,23001011,41,164,,,81Z24736,,,15,,,,,2,3,68,1,TRUE,1,TRUE,,,,,,,3412&81Z2436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
960,23001012,41,168,,,81Z0598,,,15,,,,,5,13,54,1,TRUE,1,TRUE,,,,,,,3306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600 KW,,,2018-02-27,2018-02-27
961,23001013,41,164,,,81Z3397,,,15,,,,,5,13,54,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
962,23001014,41,164,,,81Z22646,,1998,15,,,,,2,7,6,1,TRUE,1,TRUE,,,,,,,3412&81Z22646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
963,23001020,41,166,,,6TB04401,,,15,,,,,2,12,42,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250 KW,,,2018-02-27,2018-02-27
964,23001021,41,166,,,2WB02378,,,15,,,,,3,13,44,1,TRUE,1,TRUE,,attached with no. 12000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250KW,,,2018-02-27,2018-02-27
965,23001023,41,168,,,85Z 09678,,1993,15,,,,,2,15,76,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225 KW,,,2018-02-27,2018-02-27
966,23001024,41,166,,,4ZR03437,,,15,,,,,2,7,1,1,TRUE,1,TRUE,,,,,,,3406&4ZR03437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
967,23001027,41,364,,,56044,,,15,,,,,4,3,111,1,TRUE,1,TRUE,,OIL CONSUMPTION,,,,,99 KW /IPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150 KW/3PH,,,2018-02-27,2018-02-27
968,23001028,41,168,,,66D21462,,,15,,,,,4,20,89,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
969,23001030,41,164,,,8IZ17230,,,15,,,,,5,13,54,1,TRUE,1,TRUE,,,,,,,3412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600 KW,,,2018-02-27,2018-02-27
970,23001031,41,170,,,76U4306,,,15,,,,,2,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
971,23001033,41,166,,,1LS01566,,1992,15,,,,,2,11,39,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
972,23001034,41,168,,,8NS04356,,,15,,,,,2,21,95,1,TRUE,1,TRUE,,CRUSHER #3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
973,23001037,41,166,,,66D46229,,,15,,,,,3,19,87,1,TRUE,1,TRUE,,,,,,,3406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160 KW,,,2018-02-27,2018-02-27
974,23001038,41,168,,,66D14528,,,15,,,,,2,11,39,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
975,23001040,41,171,,,66D-27059,,,15,,,,,5,3,111,1,TRUE,1,TRUE,,ENIGINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
976,23001041,41,172,,,6TB09273,,,15,,,,,2,6,22,1,TRUE,1,TRUE,,,,,,,3406B&6TB09273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"268,5KW",,,2018-02-27,2018-02-27
977,23001042,41,168,,,85Z01531,,,15,,,,,5,13,54,1,TRUE,1,TRUE,,تم نقلة من القريات إلى تبوك,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150 KW,,,2018-02-27,2018-02-27
978,23001043,41,164,,,1EZ07673,,,15,,,,,5,13,54,1,TRUE,1,TRUE,,,,,,,3412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640 KW,,,2018-02-27,2018-02-27
979,23001046,41,164,,,1EZ 07400,,,15,,,,,5,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720 KW,,,2018-02-27,2018-02-27
980,23001047,41,164,,,1EZ 07587,,,15,,,,,2,16,82,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655 KW,,,2018-02-27,2018-02-27
981,23001048,41,166,,,1DZ10416,,,15,,,,,3,19,87,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320KW,,,2018-02-27,2018-02-27
982,23001049,41,164,,,81Z05689,,,15,,,,,2,3,13,1,TRUE,1,TRUE,,,,,,,3412&81Z05689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
983,23001050,41,164,,,9Y0458,,,15,,,,,2,12,42,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550 KW,,,2018-02-27,2018-02-27
984,23001051,41,164,,,138S15768,,1941,15,,,,,2,7,6,1,TRUE,1,TRUE,,,,,,,3142&138s15768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
985,23001052,41,168,,,64z23491,,,15,,,,,2,3,69,1,TRUE,1,TRUE,,,,,,,3306&64Z23491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
986,23001054,41,164,,,81Z05966,,,15,,,,,5,13,54,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
987,23001055,41,164,,,,,,16,,,,,2,8,25,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
988,23001056,41,164,,,4B12974,,,15,,,,,3,3,111,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
989,23001058,41,174,,,34Z08307,,,15,,,,,5,13,54,1,TRUE,1,TRUE,,,,,,,3512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000 KW,,,2018-02-27,2018-02-27
990,23001059,41,164,,,81Z17492,,1995,15,,,,,2,3,13,1,TRUE,1,TRUE,,,,,,,3412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
991,23001060,41,164,,,VFB91960,,,15,,,,,2,3,13,1,TRUE,1,TRUE,,23001060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
992,23001061,41,166,,,A49BH843-B,,1951,15,,,,,2,3,69,1,TRUE,1,TRUE,,,,,,,3406&A49BH843-B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
993,23001063,41,166,,,2WB 09902,,,15,,,,,2,12,42,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308 KW,,,2018-02-27,2018-02-27
994,23001064,41,175,,,83Z08286,,,15,,,,,5,13,54,1,TRUE,1,TRUE,,,,,,,3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113 KW,,,2018-02-27,2018-02-27
995,23001069,41,164,,,81Z 18770,,1995,15,,,,,2,16,82,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440 KW,,,2018-02-27,2018-02-27
996,23001070,41,164,,,81Z02006,,,15,,,,,3,20,90,1,TRUE,1,TRUE,,CRUSHER #2,,,,,3412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460 KW,,,2018-02-27,2018-02-27
997,23001074,41,166,,,75Z00405,,,15,,,,,2,3,68,1,TRUE,1,TRUE,,,,,,,3406&75Z00405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
998,23001075,41,164,,,81Z21970,,,15,,,,,3,14,70,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545KW,,,2018-02-27,2018-02-27
999,23001077,41,164,,,2WJ00983,,,15,,,,,2,14,70,1,TRUE,1,TRUE,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1000,23001079,41,164,,,G7801801,,,15,,,,,5,13,54,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545 KW,,,2018-02-27,2018-02-27
1001,23001080,41,164,,,1EZ 09563,,2008,15,,,,,2,12,42,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508 KW,,,2018-02-27,2018-02-27
1002,23001081,41,166,,,1DZ17738,,1971,15,,,,,2,7,2,1,TRUE,1,TRUE,,,,,,,3406&1DZ17738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1003,23001084,41,166,,,1DZ 011995,,2006,15,,,,,2,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292 KW,,,2018-02-27,2018-02-27
1004,23001085,41,240,,,U094115N,,1975,2,,,,,4,3,108,1,TRUE,1,TRUE,,OLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1005,23001087,41,166,,,85Z08270,,1977,15,,,,,3,21,94,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1006,23001088,41,168,,,9NR02775,,1978,15,,,,,2,7,6,1,TRUE,1,TRUE,,,,,,,3306&9nr02775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1007,23001090,41,164,,,1EZ00270,,,15,,,,,3,13,44,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1008,23001091,41,164,,,4BZ 00251,,1981,15,,,,,2,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645 KW,,,2018-02-27,2018-02-27
1009,23001093,41,166,,,4ZR06919,,,15,,,,,2,14,70,1,TRUE,1,TRUE,,,,,,,3406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365 KW,,,2018-02-27,2018-02-27
1010,23001094,41,164,,,1EZ 12285,,,15,,,,,2,21,95,1,TRUE,1,TRUE,,تم نقلة من شملي إلى تبوك,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775 KW,,,2018-02-27,2018-02-27
1011,23001096,41,166,,,4ZR06920,,,15,,,,,2,19,87,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1012,23001099,41,166,,,7FB66398,,,15,,,,,5,13,54,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210 KW,,,2018-02-27,2018-02-27
1013,23001101,41,166,,,1DZ06404,,1991,15,,,,,2,3,58,1,TRUE,1,TRUE,,23001101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1014,23001102,41,166,,,9DS00627,,,15,,,,,5,13,54,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1015,23001103,41,168,,,85Z08248,,,15,,,,,3,3,79,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1016,23001105,41,164,,,3FZ03721,,,15,,,,,2,6,22,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1017,23001108,41,178,,,DK51278,,1998,15,,,,,2,3,13,1,TRUE,1,TRUE,,,,,,,U147254P&DK51278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1018,23001111,41,164,,,1EZ12423,,,15,,,,,5,13,54,1,TRUE,1,TRUE,,,,,,,3412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580 KW,,,2018-02-27,2018-02-27
1019,23001112,41,164,,,1EZ12424,,,15,,,,,3,21,95,1,TRUE,1,TRUE,,CRUSHER #1,,,,,3412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580 KW,,,2018-02-27,2018-02-27
1020,23001116,41,174,,,24Z10080,,,15,,,,,5,13,54,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000KW,,,2018-02-27,2018-02-27
1021,23001117,41,174,,,8RM00687,,,15,,,,,3,19,87,1,TRUE,1,TRUE,,CRUSHER #1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135KW,,,2018-02-27,2018-02-27
1022,23001123,41,174,,,24Z 04286,,1992,15,,,,,2,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076 KW,,,2018-02-27,2018-02-27
1023,23001124,41,164,,,1EZ 08910,,2006,15,,,,,2,19,87,1,TRUE,1,TRUE,,تم نقلة من شملي إلى الوجة,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785 KW,,,2018-02-27,2018-02-27
1024,23001125,41,164,,,81Z45745,,,15,,,,,2,3,13,1,TRUE,1,TRUE,,,,,,,3412&81Z45745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1025,23001126,41,164,,,38S15309,,,14,,,,,3,10,37,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1026,23001128,41,174,,,8RM 00691,,,15,,,,,2,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135 KW,,,2018-02-27,2018-02-27
1027,23001132,41,241,,,AJ0992,,,11,,,,,2,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1028,23001135,41,167,,,3TC01641,,,15,,,,,3,15,74,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEDIUM,,,2018-02-27,2018-02-27
1029,23001138,41,164,,,8IZ06929,,,15,,,,,2,14,70,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1030,23001139,41,241,,,802767,,,15,,,,,2,3,122,1,TRUE,1,TRUE,,23001139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1031,23001143,41,166,,,2YB 16779,,,15,,,,,2,12,42,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354 KW,,,2018-02-27,2018-02-27
1032,23001145,41,164,,,81Z05935,,,15,,,,,2,11,39,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1033,23001151,41,166,,,2GG00807,,,15,,,,,2,9,35,1,TRUE,1,TRUE,,,,,,,3406C&2GG0087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1034,23001152,41,166,,,2GG00787,,,15,,,,,2,14,70,1,TRUE,1,TRUE,,,,,,,3406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 KW,,,2018-02-27,2018-02-27
1035,23001153,41,166,,,2GG00621,,,15,,,,,2,6,22,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1036,23001154,41,241,,,803017,,,11,,,,,2,9,27,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1037,23001159,41,241,,,D1005ES02,,,11,,,,,2,6,22,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1038,23001160,41,242,,,902295,,,11,,,,,3,3,79,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1039,23001161,41,242,,,902296,,,11,,,,,3,17,83,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEDIUM,,,2018-02-27,2018-02-27
1040,23001164,41,241,,,803025,,,15,,,,,2,1,7,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1041,23001165,41,241,,,B00863,,,15,,,,,2,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14kw,,,2018-02-27,2018-02-27
1042,23001166,41,243,,,4ZR01139,,,15,,,,,2,11,39,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1043,23001169,41,241,,,803113,,,11,,,,,2,9,27,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1044,23001171,41,164,,,1DZ14655,,,15,,,,,2,6,22,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1045,23001172,41,166,,,4ZR 04937,,,16,,,,,2,8,25,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335 KW,,,2018-02-27,2018-02-27
1046,23001173,41,164,,,2WJ00844,,,15,,,,,2,3,69,1,TRUE,1,TRUE,,,,,,,3412&2WJ00844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1047,23001175,41,164,,,AEP00199,,,15,,,,,2,20,89,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1048,23001178,41,168,,,1CZ03587,,,15,,,,,2,20,102,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210KW,,,2018-02-27,2018-02-27
1049,23001218,41,248,,,703881,,,11,,,,,2,9,27,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1050,23001223,41,241,,,802946,,,15,,,,,2,3,13,1,TRUE,1,TRUE,,23001223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1051,23001226,41,272,,,K45865,,,11,,,,,5,13,54,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1052,23001227,41,242,,,902013,,,11,,,,,3,13,44,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1053,23001228,41,244,,,201205220301 14,,,14,,,,,3,13,45,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1054,23001229,41,244,,,20120521030 111,,,14,,,,,3,13,45,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1055,23001231,41,168,,,1CZ03579,,,15,,,,,2,7,1,1,TRUE,1,TRUE,,,,,,,3306&1CZ03579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1056,23001233,41,168,,,85Z10353,,,15,,,,,3,21,95,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1057,23001244,41,241,,,803205,,,11,,,,,5,13,54,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1058,23001245,41,241,,,803195,,,11,,,,,3,3,110,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1059,23001250,41,168,,,64Z36509,,,15,,,,,3,20,102,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1060,23001251,41,168,,,85Z09136,,,15,,,,,3,19,87,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205KW,,,2018-02-27,2018-02-27
1061,23001257,41,318,,,U393006X,,2013,10,,,,,3,16,82,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1062,23001258,41,318,,,U393024X,,,15,,,,,2,19,87,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1063,23001266,41,245,,,U905940X,,,15,,,,,2,3,12,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1064,23001267,41,245,,,906002X,,,15,,,,,2,3,123,1,TRUE,1,TRUE,,23001267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1065,23001270,41,246,,,905998X,,,14,,,,,2,3,115,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,2KW",,,2018-02-27,2018-02-27
1066,23001272,41,247,,,1402130037,,,14,,,,,2,3,114,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1067,23001273,41,319,,,U905988,,,14,,,,,2,3,79,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19KW,,,2018-02-27,2018-02-27
1068,23001275,41,320,,,U374475X,,,15,,,,,2,3,13,1,TRUE,1,TRUE,,23001275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1069,23001278,41,240,,,U361282,,,14,,,,,2,20,102,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50KVA,,,2018-02-27,2018-02-27
1070,23001285,41,240,,,U357991X,,,14,,,,,2,14,71,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1071,23001287,41,240,,,U394859,,,14,,,,,2,3,114,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1072,23001288,41,240,,,U394864X,,,14,,,,,5,13,54,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1073,23001290,41,240,,,U373745X,,,14,,,,,2,3,67,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50 KVA,,,2018-02-27,2018-02-27
1074,23001291,41,240,,,U394861X,,,14,,,,,3,3,114,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1075,23001292,41,240,,,U375416,,,14,,,,,2,14,71,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1076,23001299,41,245,,,1404090019,,,15,,,,,2,2,97,1,TRUE,1,TRUE,,23001299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1077,23001306,41,246,,,9166904,,,14,,,,,2,3,115,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
1078,23001310,41,246,,,9128324,,,14,,,,,2,3,115,1,TRUE,1,TRUE,,,,,,,GV51790U9128324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19KW,,,2018-02-27,2018-02-27
